,pwr,vcc,icq
6578,-1.9,700,0
6579,-2.9,600,0
6580,-3.9,600,0
6581,24.9,4800,0
6582,23.9,4800,0
6583,22.9,4800,0
6584,21.9,4800,0
6585,20.9,4800,0
6586,19.9,4800,0
6587,17.9,4800,0
6588,16.9,4800,0
6589,15.9,4800,0
6590,14.9,4800,0
6591,12.9,4800,0
6592,10.9,4800,0
6593,8.9,4800,0
6594,6.9,4800,0
6595,17.9,3400,0
6596,16.9,3400,0
6597,15.9,3400,0
6598,14.9,3400,0
6599,13.9,3400,0
6600,12.9,3400,0
6601,11.9,3400,0
6602,10.9,3400,0
6603,8.9,3400,0
6604,6.9,3400,0
6605,4.9,3400,0
6606,2.9,3400,0
6607,0.9,3400,0
6608,-1.1,3400,0
6609,10.9,800,0
6610,8.9,800,0
6611,6.9,800,0
6612,4.9,800,0
6613,2.9,800,0
6614,0.9,800,0
6615,-1.1,800,0
6616,-10,800,0
6617,24.9,4800,0
6618,23.9,4800,0
6619,22.9,4800,0
6620,21.9,4800,0
6621,20.9,4800,0
6622,19.9,4800,0
6623,17.9,4800,0
6624,16.9,4800,0
6625,15.9,4800,0
6626,14.9,4800,0
6627,12.9,4800,0
6628,10.9,4800,0
6629,8.9,4800,0
6630,6.9,4800,0
6631,17.9,3400,0
6632,16.9,3400,0
6633,15.9,3400,0
6634,14.9,3400,0
6635,13.9,3400,0
6636,12.9,3400,0
6637,11.9,3400,0
6638,10.9,3400,0
6639,8.9,3400,0
6640,6.9,3400,0
6641,4.9,3400,0
6642,2.9,3400,0
6643,0.9,3400,0
6644,-1.1,3400,0
6645,10.9,800,0
6646,8.9,800,0
6647,6.9,800,0
6648,4.9,800,0
6649,2.9,800,0
6650,0.9,800,0
6651,-1.1,800,0
6652,-10,800,0
6653,26.1,5000,0
6654,24.9,5000,0
6655,23.9,5000,0
6656,22.8,5000,0
6657,21.8,4800,0
6658,20.8,4600,0
6659,19.7,4400,0
6660,18.7,4200,0
6661,17.7,4000,0
6662,16.7,3800,0
6663,16.1,3600,0
6664,14.9,3400,0
6665,14.1,3300,0
6666,13.1,3200,0
6667,12.1,3100,0
6668,11.1,3000,0
6669,10.2,2900,0
6670,8.9,2800,0
6671,20.6,3400,0
6672,19.6,3400,0
6673,18.3,3400,0
6674,17.1,3400,0
6675,16.1,3400,0
6676,15,3400,0
6677,14.1,3200,0
6678,12.9,2950,0
6679,11.9,2700,0
6680,11,2500,0
6681,10,2250,0
6682,9,2000,0
6683,7.9,1800,0
6684,6.5,1600,0
6685,5.4,1350,0
6686,4.5,1150,0
6687,3.5,1000,0
6688,2.5,900,0
6689,1.2,800,0
6690,0.2,800,0
6691,-1.2,700,0
6692,-2.2,700,0
6693,8.9,800,0
6694,6.9,800,0
6695,4.9,800,0
6696,2.9,800,0
6697,1.9,800,0
6698,0.9,800,0
6699,-0.9,700,0
6700,-1.9,700,0
6701,-2.9,600,0
6702,-3.9,600,0
6703,24.9,4800,0
6704,23.9,4800,0
6705,22.9,4800,0
6706,21.9,4800,0
6707,20.9,4800,0
6708,19.9,4800,0
6709,17.9,4800,0
6710,16.9,4800,0
6711,15.9,4800,0
6712,14.9,4800,0
6713,12.9,4800,0
6714,10.9,4800,0
6715,8.9,4800,0
6716,6.9,4800,0
6717,17.9,3400,0
6718,16.9,3400,0
6719,15.9,3400,0
6720,14.9,3400,0
6721,13.9,3400,0
6722,12.9,3400,0
6723,11.9,3400,0
6724,10.9,3400,0
6725,8.9,3400,0
6726,6.9,3400,0
6727,4.9,3400,0
6728,2.9,3400,0
6729,0.9,3400,0
6730,-1.1,3400,0
6731,10.9,800,0
6732,8.9,800,0
6733,6.9,800,0
6734,4.9,800,0
6735,2.9,800,0
6736,0.9,800,0
6737,-1.1,800,0
6738,-10,800,0
6739,26.1,5000,0
6740,24.9,5000,0
6741,23.9,5000,0
6742,22.8,5000,0
6743,21.8,4800,0
6744,20.8,4600,0
6745,19.7,4400,0
6746,18.7,4200,0
6747,17.7,4000,0
6748,16.7,3800,0
6749,16.1,3600,0
6750,14.9,3400,0
6751,14.1,3300,0
6752,13.1,3200,0
6753,12.1,3100,0
6754,11.1,3000,0
6755,10.2,2900,0
6756,20.6,3400,0
6757,19.6,3400,0
6758,18.3,3400,0
6759,17.1,3400,0
6760,16.1,3400,0
6761,15,3400,0
6762,14.1,3200,0
6763,12.9,3000,0
6764,11.9,2800,0
6765,11,2600,0
6766,10,2400,0
6767,9,2200,0
6768,7.9,2000,0
6769,7.0,1800,0
6770,6,1600,0
6771,5,1400,0
6772,4,1200,0
6773,3,1000,0
6774,2,800,0
6775,1,800,0
6776,0,700,0
6777,-1.2,700,0
6778,8.9,800,0
6779,6.9,800,0
6780,4.9,800,0
6781,2.9,800,0
6782,1.9,800,0
6783,0.9,800,0
6784,-0.9,700,0
6785,-1.9,700,0
6786,-2.9,600,0
6787,-3.9,600,0
6788,26.1,5000,0
6789,24.9,5000,0
6790,23.9,5000,0
6791,22.8,5000,0
6792,21.8,4800,0
6793,20.8,4600,0
6794,19.7,4400,0
6795,18.7,4200,0
6796,17.7,4000,0
6797,16.7,3800,0
6798,16.1,3600,0
6799,14.9,3400,0
6800,14.1,3300,0
6801,13.1,3200,0
6802,12.1,3100,0
6803,11.1,3000,0
6804,10.2,2900,0
6805,8.9,2800,0
6806,20.6,3400,0
6807,19.6,3400,0
6808,18.3,3400,0
6809,17.1,3400,0
6810,16.1,3400,0
6811,15,3400,0
6812,14.1,3200,0
6813,12.9,3000,0
6814,11.9,2800,0
6815,11,2600,0
6816,10,2400,0
6817,9,2200,0
6818,7.9,2000,0
6819,7,1800,0
6820,6,1600,0
6821,5,1400,0
6822,4,1200,0
6823,3,1000,0
6824,2,900,0
6825,1,800,0
6826,0,700,0
6827,-1.2,700,0
6828,8.9,800,0
6829,6.9,800,0
6830,4.9,800,0
6831,2.9,800,0
6832,1.9,800,0
6833,0.9,800,0
6834,-0.9,700,0
6835,-1.9,700,0
6836,-2.9,600,0
6837,-3.9,600,0
6838,25,3400,5158
6839,10,3400,5158
6840,20,2400,6175
6841,2,2400,6175
6842,10,1000,6175
6843,-10,1000,6175
6844,26.9,4100,0
6845,25.9,4100,0
6846,24.9,4100,0
6847,23.9,4100,0
6848,22.9,4100,0
6849,21.9,4000,0
6850,20.9,3900,0
6851,19.9,3750,0
6852,17.9,3600,0
6853,16.9,3400,0
6854,15.9,3200,0
6855,14.9,2950,0
6856,12.9,2700,0
6857,10.9,2550,0
6858,8.9,2500,0
6859,6.9,2400,0
6860,26.9,4100,0
6861,25.9,4100,0
6862,24.9,4100,0
6863,23.9,4100,0
6864,22.9,4100,0
6865,21.9,4000,0
6866,20.9,3900,0
6867,19.9,3750,0
6868,17.9,3600,0
6869,16.9,3400,0
6870,15.9,3200,0
6871,14.9,2950,0
6872,12.9,2700,0
6873,10.9,2550,0
6874,8.9,2500,0
6875,6.9,2400,0
6876,26.9,3800,0
6877,25.9,3800,0
6878,24.9,3800,0
6879,23.9,3800,0
6880,22.9,3800,0
6881,21.9,3800,0
6882,20.9,3800,0
6883,19.9,3800,0
6884,17.9,3800,0
6885,16.9,3800,0
6886,15.9,3800,0
6887,14.9,3800,0
6888,12.9,3800,0
6889,10.9,3800,0
6890,8.9,3800,0
6891,6.9,3800,0
6892,17.9,2400,0
6893,16.9,2300,0
6894,15.9,2150,0
6895,14.9,2000,0
6896,13.9,1850,0
6897,12.9,1750,0
6898,11.9,1600,0
6899,10.9,1500,0
6900,8.9,1400,0
6901,6.9,1350,0
6902,4.9,1250,0
6903,2.9,1150,0
6904,0.9,1000,0
6905,-1.1,1000,0
6906,17.9,2400,0
6907,16.9,2300,0
6908,15.9,2150,0
6909,14.9,2000,0
6910,13.9,1850,0
6911,12.9,1750,0
6912,11.9,1600,0
6913,10.9,1500,0
6914,8.9,1400,0
6915,6.9,1350,0
6916,4.9,1250,0
6917,2.9,1150,0
6918,0.9,1000,0
6919,-1.1,1000,0
6920,17.9,2400,0
6921,16.9,2400,0
6922,15.9,2400,0
6923,14.9,2400,0
6924,13.9,2400,0
6925,12.9,2400,0
6926,11.9,2400,0
6927,10.9,2400,0
6928,8.9,2400,0
6929,6.9,2400,0
6930,4.9,2400,0
6931,2.9,2400,0
6932,0.9,2400,0
6933,-1.1,2400,0
6934,17.9,1000,0
6935,16.9,1000,0
6936,15.9,1000,0
6937,14.9,900,0
6938,13.9,800,0
6939,12.9,800,0
6940,11.9,800,0
6941,10.9,800,0
6942,8.9,800,0
6943,6.9,800,0
6944,4.9,800,0
6945,2.9,800,0
6946,0.9,800,0
6947,-1.1,800,0
6948,17.9,1000,0
6949,16.9,1000,0
6950,15.9,1000,0
6951,14.9,900,0
6952,13.9,800,0
6953,12.9,800,0
6954,11.9,800,0
6955,10.9,800,0
6956,8.9,800,0
6957,6.9,800,0
6958,4.9,800,0
6959,2.9,800,0
6960,0.9,800,0
6961,-1.1,800,0
6962,17.9,1000,0
6963,16.9,1000,0
6964,15.9,1000,0
6965,14.9,1000,0
6966,13.9,1000,0
6967,12.9,1000,0
6968,11.9,1000,0
6969,10.9,1000,0
6970,8.9,1000,0
6971,6.9,1000,0
6972,4.9,1000,0
6973,2.9,1000,0
6974,0.9,1000,0
6975,-1.1,1000,0
6976,26.9,4500,0
6977,25.9,4500,0
6978,24.9,4500,0
6979,23.9,4500,0
6980,22.9,4400,0
6981,21.9,4400,0
6982,20.9,4300,0
6983,19.9,4200,0
6984,17.9,4000,0
6985,16.9,3800,0
6986,15.9,3600,0
6987,14.9,3500,0
6988,12.9,3300,0
6989,10.9,3100,0
6990,8.9,2900,0
6991,6.9,2700,0
6992,26.9,4500,0
6993,25.9,4500,0
6994,24.9,4500,0
6995,23.9,4500,0
6996,22.9,4400,0
6997,21.9,4400,0
6998,20.9,4300,0
6999,19.9,4200,0
7000,17.9,4000,0
7001,16.9,3800,0
7002,15.9,3600,0
7003,14.9,3500,0
7004,12.9,3300,0
7005,10.9,3100,0
7006,8.9,2900,0
7007,6.9,2700,0
7008,26.9,4200,0
7009,25.9,4200,0
7010,24.9,4200,0
7011,23.9,4200,0
7012,22.9,4200,0
7013,21.9,4200,0
7014,20.9,4200,0
7015,19.9,4200,0
7016,17.9,4200,0
7017,16.9,4200,0
7018,15.9,4200,0
7019,14.9,4200,0
7020,12.9,4200,0
7021,10.9,4200,0
7022,8.9,4200,0
7023,6.9,4200,0
7024,17.9,3500,0
7025,16.9,3300,0
7026,15.9,3150,0
7027,14.9,2950,0
7028,13.9,2700,0
7029,12.9,2500,0
7030,11.9,2300,0
7031,10.9,2150,0
7032,8.9,2000,0
7033,6.9,1800,0
7034,4.9,1600,0
7035,2.9,1450,0
7036,0.9,1200,0
7037,-1.1,1000,0
7038,17.9,3500,0
7039,16.9,3300,0
7040,15.9,3150,0
7041,14.9,2950,0
7042,13.9,2700,0
7043,12.9,2500,0
7044,11.9,2300,0
7045,10.9,2150,0
7046,8.9,2000,0
7047,6.9,1800,0
7048,4.9,1600,0
7049,2.9,1450,0
7050,0.9,1200,0
7051,-1.1,1000,0
7052,17.9,3500,0
7053,16.9,3500,0
7054,15.9,3500,0
7055,14.9,3500,0
7056,13.9,3500,0
7057,12.9,3500,0
7058,11.9,3500,0
7059,10.9,3500,0
7060,8.9,3500,0
7061,6.9,3500,0
7062,4.9,3500,0
7063,2.9,3500,0
7064,0.9,3500,0
7065,-1.1,3500,0
7066,17.9,1000,0
7067,16.9,1000,0
7068,15.9,1000,0
7069,14.9,900,0
7070,13.9,800,0
7071,12.9,800,0
7072,11.9,800,0
7073,10.9,800,0
7074,8.9,800,0
7075,6.9,800,0
7076,4.9,800,0
7077,2.9,800,0
7078,0.9,800,0
7079,-1.1,800,0
7080,17.9,1000,0
7081,16.9,1000,0
7082,15.9,1000,0
7083,14.9,900,0
7084,13.9,800,0
7085,12.9,800,0
7086,11.9,800,0
7087,10.9,800,0
7088,8.9,800,0
7089,6.9,800,0
7090,4.9,800,0
7091,2.9,800,0
7092,0.9,800,0
7093,-1.1,800,0
7094,17.9,1000,0
7095,16.9,1000,0
7096,15.9,1000,0
7097,14.9,1000,0
7098,13.9,1000,0
7099,12.9,1000,0
7100,11.9,1000,0
7101,10.9,1000,0
7102,8.9,1000,0
7103,6.9,1000,0
7104,4.9,1000,0
7105,2.9,1000,0
7106,0.9,1000,0
7107,-1.1,1000,0
7108,26.9,4000,0
7109,25.9,4000,0
7110,24.9,4000,0
7111,23.9,4000,0
7112,22.9,4000,0
7113,21.9,3800,0
7114,20.9,3600,0
7115,19.9,3350,0
7116,17.9,3100,0
7117,16.9,2900,0
7118,15.9,2750,0
7119,14.9,2550,0
7120,12.9,2300,0
7121,10.9,2100,0
7122,8.9,1900,0
7123,6.9,1700,0
7124,26.9,3500,0
7125,25.9,3500,0
7126,24.9,3500,0
7127,23.9,3500,0
7128,22.9,3500,0
7129,21.9,3500,0
7130,20.9,3500,0
7131,19.9,3500,0
7132,17.9,3500,0
7133,16.9,3500,0
7134,15.9,3500,0
7135,14.9,3500,0
7136,12.9,3500,0
7137,10.9,3500,0
7138,8.9,3500,0
7139,6.9,3500,0
7140,26.9,4300,0
7141,25.9,4300,0
7142,24.9,4300,0
7143,23.9,4300,0
7144,22.9,4300,0
7145,21.9,4100,0
7146,20.9,3900,0
7147,19.9,3700,0
7148,17.9,3450,0
7149,16.9,3150,0
7150,15.9,2900,0
7151,14.9,2700,0
7152,12.9,2400,0
7153,10.9,2200,0
7154,8.9,2000,0
7155,6.9,2000,0
7156,26.9,4300,0
7157,25.9,4300,0
7158,24.9,4300,0
7159,23.9,4300,0
7160,22.9,4300,0
7161,21.9,4300,0
7162,20.9,4300,0
7163,19.9,4300,0
7164,17.9,4300,0
7165,16.9,4300,0
7166,15.9,4300,0
7167,14.9,4300,0
7168,12.9,4300,0
7169,10.9,4300,0
7170,8.9,4300,0
7171,6.9,4300,0
7172,17.9,3500,0
7173,16.9,3300,0
7174,15.9,3050,0
7175,14.9,2800,0
7176,13.9,2600,0
7177,12.9,2400,0
7178,11.9,2150,0
7179,10.9,1900,0
7180,8.9,1700,0
7181,6.9,1500,0
7182,4.9,1300,0
7183,2.9,1200,0
7184,0.9,1100,0
7185,-1.1,1000,0
7186,17.9,3500,0
7187,16.9,3500,0
7188,15.9,3500,0
7189,14.9,3500,0
7190,13.9,3500,0
7191,12.9,3500,0
7192,11.9,3500,0
7193,10.9,3500,0
7194,8.9,3500,0
7195,6.9,3500,0
7196,4.9,3500,0
7197,2.9,3500,0
7198,0.9,3500,0
7199,-1.1,3500,0
7200,17.9,3500,0
7201,16.9,3300,0
7202,15.9,3050,0
7203,14.9,2800,0
7204,13.9,2600,0
7205,12.9,2400,0
7206,11.9,2150,0
7207,10.9,1900,0
7208,8.9,1700,0
7209,6.9,1500,0
7210,4.9,1300,0
7211,2.9,1200,0
7212,0.9,1100,0
7213,-1.1,1000,0
7214,17.9,3500,0
7215,16.9,3500,0
7216,15.9,3500,0
7217,14.9,3500,0
7218,13.9,3500,0
7219,12.9,3500,0
7220,11.9,3500,0
7221,10.9,3500,0
7222,8.9,3500,0
7223,6.9,3500,0
7224,4.9,3500,0
7225,2.9,3500,0
7226,0.9,3500,0
7227,-1.1,3500,0
7228,17.9,1000,0
7229,16.9,1000,0
7230,15.9,1000,0
7231,14.9,1000,0
7232,13.9,900,0
7233,12.9,900,0
7234,11.9,800,0
7235,10.9,800,0
7236,8.9,800,0
7237,6.9,800,0
7238,4.9,800,0
7239,2.9,800,0
7240,0.9,800,0
7241,-1.1,800,0
7242,17.9,1000,0
7243,16.9,1000,0
7244,15.9,1000,0
7245,14.9,1000,0
7246,13.9,1000,0
7247,12.9,1000,0
7248,11.9,1000,0
7249,10.9,1000,0
7250,8.9,1000,0
7251,6.9,1000,0
7252,4.9,1000,0
7253,2.9,1000,0
7254,0.9,1000,0
7255,-1.1,1000,0
7256,17.9,1000,0
7257,16.9,1000,0
7258,15.9,1000,0
7259,14.9,1000,0
7260,13.9,900,0
7261,12.9,900,0
7262,11.9,800,0
7263,10.9,800,0
7264,8.9,800,0
7265,6.9,800,0
7266,4.9,800,0
7267,2.9,800,0
7268,0.9,800,0
7269,-1.1,800,0
7270,17.9,1000,0
7271,16.9,1000,0
7272,15.9,1000,0
7273,14.9,1000,0
7274,13.9,1000,0
7275,12.9,1000,0
7276,11.9,1000,0
7277,10.9,1000,0
7278,8.9,1000,0
7279,6.9,1000,0
7280,4.9,1000,0
7281,2.9,1000,0
7282,0.9,1000,0
7283,-1.1,1000,0
7284,26.9,4000,0
7285,25.9,4000,0
7286,24.9,4000,0
7287,23.9,4000,0
7288,22.9,4000,0
7289,21.9,3800,0
7290,20.9,3600,0
7291,19.9,3350,0
7292,17.9,3100,0
7293,16.9,2900,0
7294,15.9,2750,0
7295,14.9,2550,0
7296,12.9,2300,0
7297,10.9,2100,0
7298,8.9,1900,0
7299,6.9,1700,0
7300,26.9,4000,0
7301,25.9,4000,0
7302,24.9,4000,0
7303,23.9,4000,0
7304,22.9,4000,0
7305,21.9,3800,0
7306,20.9,3600,0
7307,19.9,3350,0
7308,17.9,3100,0
7309,16.9,2900,0
7310,15.9,2750,0
7311,14.9,2550,0
7312,12.9,2300,0
7313,10.9,2100,0
7314,8.9,1900,0
7315,6.9,1700,0
7316,26.9,4300,0
7317,25.9,4300,0
7318,24.9,4300,0
7319,23.9,4300,0
7320,22.9,4300,0
7321,21.9,4300,0
7322,20.9,4300,0
7323,19.9,4300,0
7324,17.9,4300,0
7325,16.9,4300,0
7326,15.9,4300,0
7327,14.9,4300,0
7328,12.9,4300,0
7329,10.9,4300,0
7330,8.9,4300,0
7331,6.9,4300,0
7332,17.9,3500,0
7333,16.9,3300,0
7334,15.9,3050,0
7335,14.9,2800,0
7336,13.9,2600,0
7337,12.9,2400,0
7338,11.9,2150,0
7339,10.9,1900,0
7340,8.9,1700,0
7341,6.9,1500,0
7342,4.9,1300,0
7343,2.9,1200,0
7344,0.9,1100,0
7345,-1.1,1000,0
7346,17.9,3500,0
7347,16.9,3300,0
7348,15.9,3050,0
7349,14.9,2800,0
7350,13.9,2600,0
7351,12.9,2400,0
7352,11.9,2150,0
7353,10.9,1900,0
7354,8.9,1700,0
7355,6.9,1500,0
7356,4.9,1300,0
7357,2.9,1200,0
7358,0.9,1100,0
7359,-1.1,1000,0
7360,17.9,3500,0
7361,16.9,3500,0
7362,15.9,3500,0
7363,14.9,3500,0
7364,13.9,3500,0
7365,12.9,3500,0
7366,11.9,3500,0
7367,10.9,3500,0
7368,8.9,3500,0
7369,6.9,3500,0
7370,4.9,3500,0
7371,2.9,3500,0
7372,0.9,3500,0
7373,-1.1,3500,0
7374,17.9,1000,0
7375,16.9,1000,0
7376,15.9,1000,0
7377,14.9,1000,0
7378,13.9,900,0
7379,12.9,900,0
7380,11.9,800,0
7381,10.9,800,0
7382,8.9,800,0
7383,6.9,800,0
7384,4.9,800,0
7385,2.9,800,0
7386,0.9,800,0
7387,-1.1,800,0
7388,17.9,1000,0
7389,16.9,1000,0
7390,15.9,1000,0
7391,14.9,1000,0
7392,13.9,900,0
7393,12.9,900,0
7394,11.9,800,0
7395,10.9,800,0
7396,8.9,800,0
7397,6.9,800,0
7398,4.9,800,0
7399,2.9,800,0
7400,0.9,800,0
7401,-1.1,800,0
7402,17.9,1000,0
7403,16.9,1000,0
7404,15.9,1000,0
7405,14.9,1000,0
7406,13.9,1000,0
7407,12.9,1000,0
7408,11.9,1000,0
7409,10.9,1000,0
7410,8.9,1000,0
7411,6.9,1000,0
7412,4.9,1000,0
7413,2.9,1000,0
7414,0.9,1000,0
7415,-1.1,1000,0
7416,25,3300,0
7417,15,3300,0
7418,5,3300,0
7419,25,3300,0
7420,15,3300,0
7421,5,3300,0
7422,19.9,3300,0
7423,17.9,3000,0
7424,16.9,2800,0
7425,15.9,2600,0
7426,14.9,2400,0
7427,12.9,1800,0
7428,10.9,1600,0
7429,8.9,1500,0
7430,6.9,1200,0
7431,19.9,3300,0
7432,17.9,3000,0
7433,16.9,2800,0
7434,15.9,2600,0
7435,14.9,2400,0
7436,12.9,1800,0
7437,10.9,1600,0
7438,8.9,1500,0
7439,6.9,1200,0
7440,17.9,2600,0
7441,16.9,2400,0
7442,15.9,2300,0
7443,14.9,2100,0
7444,13.9,1900,0
7445,12.9,1800,0
7446,11.9,1700,0
7447,10.9,1600,0
7448,8.9,1500,0
7449,6.9,1200,0
7450,4.9,1200,0
7451,2.9,1000,0
7452,0.9,800,0
7453,-1.1,700,0
7454,21.4,3500,4119
7455,20.5,3460,4119
7456,19.4,3080,4119
7457,18.6,3000,4119
7458,17.6,3000,4119
7459,15.9,2100,4119
7460,14.7,1860,4119
7461,13.4,1660,4119
7462,12.7,1560,4119
7463,11.4,1380,4119
7464,10.1,1240,4119
7465,9,1120,4119
7466,7.8,1020,4119
7467,6.2,900,4119
7468,4.9,820,4119
7469,3.8,760,4119
7470,2.7,700,4119
7471,1.7,700,4119
7472,0.8,700,4119
7473,11.6,1260,1541
7474,10.5,1140,1541
7475,9.3,1040,1541
7476,8,1000,1541
7477,7.2,1000,1541
7478,6.4,1000,1541
7479,5.6,1000,1541
7480,4.5,1000,1541
7481,3.5,1000,1541
7482,2,600,1541
7483,0.4,540,1541
7484,-0.6,520,1541
7485,-2,500,1541
7486,-2.8,500,1541
7487,-3.7,500,1541
7488,12,1320,1541
7489,10.9,1200,1541
7490,9.7,1080,1541
7491,8.5,1000,1541
7492,7,1000,1541
7493,6.1,1000,1541
7494,5.1,1000,1541
7495,4.1,1000,1541
7496,3,1000,1541
7497,2.1,700,1541
7498,1.1,700,1541
7499,0.5,700,1541
7500,-0.6,700,1541
7501,-1.6,700,1541
7502,-2.5,700,1541
7503,-3.5,700,1541
7504,25,3300,0
7505,15,3300,0
7506,5,3300,0
7507,25,3300,0
7508,15,3300,0
7509,5,3300,0
7510,19.9,3300,0
7511,17.9,3000,0
7512,16.9,2800,0
7513,15.9,2600,0
7514,14.9,2400,0
7515,12.9,1800,0
7516,10.9,1600,0
7517,8.9,1500,0
7518,6.9,1200,0
7519,19.9,3300,0
7520,17.9,3000,0
7521,16.9,2800,0
7522,15.9,2600,0
7523,14.9,2400,0
7524,12.9,1800,0
7525,10.9,1600,0
7526,8.9,1500,0
7527,6.9,1200,0
7528,20.3,3500,5162
7529,19.3,3120,5162
7530,18.5,3000,5162
7531,17.7,3000,5162
7532,16.3,2220,5162
7533,15.2,1980,5162
7534,14,1740,5162
7535,13,1600,5162
7536,11.8,1440,5162
7537,10.8,1300,5162
7538,9.7,1180,5162
7539,8.3,1020,5162
7540,7.3,960,5162
7541,6.1,880,5162
7542,4.8,780,5162
7543,3.3,700,5162
7544,20.2,3500,6456
7545,19.2,3360,6456
7546,18.1,3000,6456
7547,17.2,3000,6456
7548,14.7,2100,6456
7549,14,1980,6456
7550,12.8,1740,6456
7551,11.6,1560,6456
7552,10.6,1440,6456
7553,9.5,1300,6456
7554,7.9,1120,6456
7555,6.8,1020,6456
7556,5.7,940,6456
7557,4.5,840,6456
7558,3,760,6456
7559,1.6,700,6456
7560,0.5,700,6456
7561,11.6,1300,1536
7562,10.2,1140,1536
7563,8.9,1020,1536
7564,8,1000,1536
7565,7.1,1000,1536
7566,5.5,1000,1536
7567,4.7,1000,1536
7568,3.8,1000,1536
7569,3,1000,1536
7570,1.9,1000,1536
7571,0.7,580,1536
7572,-0.6,520,1536
7573,-1.8,500,1536
7574,-2.5,500,1536
7575,-3.5,500,1536
7576,11.0,1300,1536
7577,9.4,1140,1536
7578,8.1,1040,1536
7579,7.1,1000,1536
7580,6.1,1000,1536
7581,5,1000,1536
7582,4.1,1000,1536
7583,3.1,1000,1536
7584,2,1000,1536
7585,0.9,600,1536
7586,-0.2,580,1536
7587,-1.4,540,1536
7588,-2.2,520,1536
7589,-3.4,500,1536
7590,-4.4,500,1536
7591,25,3300,0
7592,15,3300,0
7593,5,3300,0
7594,25,3300,0
7595,15,3300,0
7596,5,3300,0
7597,19.9,3300,0
7598,17.9,3000,0
7599,16.9,2800,0
7600,15.9,2600,0
7601,14.9,2400,0
7602,12.9,1800,0
7603,10.9,1600,0
7604,8.9,1500,0
7605,6.9,1200,0
7606,19.9,3300,0
7607,17.9,3000,0
7608,16.9,2800,0
7609,15.9,2600,0
7610,14.9,2400,0
7611,12.9,1800,0
7612,10.9,1600,0
7613,8.9,1500,0
7614,6.9,1200,0
7615,17.9,2600,0
7616,16.9,2400,0
7617,15.9,2300,0
7618,14.9,2100,0
7619,13.9,1900,0
7620,12.9,1800,0
7621,11.9,1700,0
7622,10.9,1600,0
7623,8.9,1500,0
7624,6.9,1200,0
7625,4.9,1200,0
7626,2.9,1000,0
7627,0.9,800,0
7628,-1.1,700,0
7629,17.9,2600,0
7630,16.9,2400,0
7631,15.9,2300,0
7632,14.9,2100,0
7633,13.9,1900,0
7634,12.9,1800,0
7635,11.9,1700,0
7636,10.9,1600,0
7637,8.9,1500,0
7638,6.9,1200,0
7639,4.9,1200,0
7640,2.9,1000,0
7641,0.9,800,0
7642,-1.1,700,0
7643,12.8,2000,1539
7644,10.7,1600,1539
7645,9.1,1400,1539
7646,7.9,1200,1539
7647,6.5,1000,1539
7648,5.5,900,1539
7649,4.5,800,1539
7650,3.7,800,1539
7651,2.7,800,1539
7652,1.8,800,1539
7653,1.2,800,1539
7654,0.1,800,1539
7655,-0.7,800,1539
7656,-2.2,800,1539
7657,-3.8,500,1539
7658,12.8,2000,1539
7659,10.7,1600,1539
7660,9.1,1400,1539
7661,7.9,1200,1539
7662,6.5,1000,1539
7663,5.5,900,1539
7664,4.5,800,1539
7665,3.7,800,1539
7666,2.7,800,1539
7667,1.8,800,1539
7668,1.2,800,1539
7669,0.1,800,1539
7670,-0.7,800,1539
7671,-2.2,800,1539
7672,-3.8,500,1539
7673,25,3300,0
7674,15,3300,0
7675,5,3300,0
7676,25,3300,0
7677,15,3300,0
7678,5,3300,0
7679,19.9,3300,0
7680,17.9,3000,0
7681,16.9,2800,0
7682,15.9,2600,0
7683,14.9,2400,0
7684,12.9,1800,0
7685,10.9,1600,0
7686,8.9,1500,0
7687,6.9,1200,0
7688,19.9,3300,0
7689,17.9,3000,0
7690,16.9,2800,0
7691,15.9,2600,0
7692,14.9,2400,0
7693,12.9,1800,0
7694,10.9,1600,0
7695,8.9,1500,0
7696,6.9,1200,0
7697,21.2,3300,4128
7698,20.2,2980,4128
7699,19,2620,4128
7700,17.8,2400,4128
7701,16.9,2400,4128
7702,15.8,1920,4128
7703,14.6,1720,4128
7704,13.7,1560,4128
7705,12.4,1380,4128
7706,11.3,1260,4128
7707,10,1140,4128
7708,9,1060,4128
7709,7.7,960,4128
7710,6.6,880,4128
7711,5.5,820,4128
7712,4,720,4128
7713,3.1,700,4128
7714,2.2,700,4128
7715,1.3,700,4128
7716,0.3,700,4128
7717,22.2,3500,4128
7718,21.2,3300,4128
7719,20.2,2980,4128
7720,19,2620,4128
7721,17.8,2400,4128
7722,16.9,2400,4128
7723,15.8,1920,4128
7724,14.6,1720,4128
7725,13.7,1560,4128
7726,12.4,1380,4128
7727,11.3,1260,4128
7728,10,1140,4128
7729,9,1060,4128
7730,7.7,960,4128
7731,6.6,880,4128
7732,5.5,820,4128
7733,4,720,4128
7734,3.1,700,4128
7735,2.2,700,4128
7736,1.3,700,4128
7737,0.3,700,4128
7738,11.2,1540,4128
7739,9.8,1240,4128
7740,8,1000,4128
7741,7.1,1000,4128
7742,6.1,1000,4128
7743,5.3,1000,4128
7744,4.4,1000,4128
7745,2.8,660,4128
7746,1.3,600,4128
7747,-0.2,540,4128
7748,-0.8,540,4128
7749,-2.6,500,4128
7750,-3.3,500,4128
7751,11.2,1540,4128
7752,9.8,1240,4128
